"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"0",0.541516245487365,0,0.264515776202684,0.135893463170917,0.148791918190467,0.197057372981216,0.0842528812915633,0.258200196706667,0.270488496660645,0.286940534920016,0.125808705007578,0.330903930146277,0.224248937781255,0,0.0359082950918772,0.144158267683791
"1",0.148133255570806,0.138649878973565,0,0,0,0,0,0,0.0820252512685109,0.087334019820338,0,0,0.0930026598640358,0,0,0
"2",0.347908175205575,0,0.162039182401711,0.110170796058137,0.145383019235777,0.138316927809162,0,0,0.0975052105296152,0.087334019820338,0,0,0.107972744418779,0,0,0
"3",0.170077748974747,0,0,0.141648166360461,0.084392229220775,0,0,0.0954887802070751,0.0650034736864101,0,0,0,0.144245032929514,0,0.0837860218810468,0.0872643629526641
"4",0.327284667726345,0,0.0613654231167711,0.127904333301747,0.204460485112817,0.0872682651773956,0,0,0.0650034736864101,0.227897042278382,0,0.114582704958919,0.110554296263866,0,0,0.128838195099957
"5",0.220886796803503,0.103987409230174,0.184096269350313,0.0873082902133723,0.115213316865164,0.206351026719126,0,0,0.175768395575381,0.087334019820338,0,0.0908700027665956,0.147405728351821,0,0,0.0691553714646466
"6",0.222199883356209,0,0,0,0,0.0581788434515971,0.0738626330736286,0,0.0650034736864101,0,0,0.100405779581264,0.0539863722093895,0,0,0
"7",0.137987989058666,0,0,0,0.0751619305932212,0,0,0.160657900173037,0.0820252512685109,0.110203263207301,0.0643379930661744,0,0,0,0,0.116352483936885
"8",0.334793294157011,0,0.27313711391375,0.113914950593952,0.155767520609761,0.149602740304107,0.0574487146128223,0,0.258720270180119,0.2558840529893,0.149680169502947,0.143367985667971,0.110554296263866,0.16485085672216,0,0
"9",0.290224998910003,0,0.105714596850594,0.174616580426745,0.0484610064119256,0.174536530354791,0,0,0.153515995254444,0.334890943577498,0,0.216789216136098,0.130545737466875,0,0,0
"10",0.208654030011301,0,0.105714596850594,0,0.115213316865164,0,0,0,0.0767579976272219,0.110203263207301,0.149680169502947,0.0647370961559744,0.124003546485381,0,0,0.0816606796184609
"11",0.3148952441155,0,0.105714596850594,0.051548087763469,0.102035433658788,0,0.0861730719192334,0.120493425129778,0,0.251411087489723,0,0.320663557765221,0.130545737466875,0,0,0
"12",0.312184569338737,0,0.0704763979003957,0,0.0969220128238512,0.116357686903194,0,0,0.164050502537022,0.206253115594551,0,0.239555721852687,0.337243155122761,0,0,0.225575105881957
"13",0.193275947203066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",0.0542528242372429,0,0,0,0.0969220128238512,0,0,0,0,0.110203263207301,0,0,0,0,0.0935265202658603,0
"15",0.191010568837941,0,0,0.110170796058137,0.149025895272943,0,0,0,0.13000694737282,0,0,0.225472323518972,0.107972744418779,0,0.145908838623337,0.166778339713436
"16",0.0740666277854029,0.0824080720884852,0,0.110170796058137,0,0,0,0,0,0,0,0,0,0.16485085672216,0,0
"17",0.0934616784330262,0.526785714285714,0.243058773602566,0.073447197372091,0.124614016487809,0.0872682651773956,0.0682905437819661,0,0.227647123263376,0.323262905408084,0.0965069895992616,0,0,0.13064121305819,0.0558573479206979,0.0691553714646466
"18",0,0.229563369309237,0.285237726157149,0,0,0,0,0.0954887802070751,0,0.174668039640676,0,0,0,0,0,0
"19",0,0.138649878973565,0.105714596850594,0.073447197372091,0,0,0,0.120493425129778,0,0,0,0,0,0,0,0.138310742929293
